投球数,球種,球速,結果,投手,打者,スコア
2,ナックルカーブ,115km/h,見逃し,小笠原 慎之介,楠本 泰史,0-0
3,スライダー,131km/h,空振り  [ワンバウンド],小笠原 慎之介,楠本 泰史,0-0
4,チェンジアップ,130km/h,ファウル,小笠原 慎之介,楠本 泰史,0-0
5,ナックルカーブ,119km/h,ボール  [ワンバウンド],小笠原 慎之介,楠本 泰史,0-0
6,チェンジアップ,132km/h,ボール,小笠原 慎之介,楠本 泰史,0-0
7,チェンジアップ,131km/h,空三振,小笠原 慎之介,楠本 泰史,0-0
1,ストレート,144km/h,中飛,小笠原 慎之介,佐野 恵太,0-0
1,ナックルカーブ,119km/h,見逃し,小笠原 慎之介,牧 秀悟,0-0
2,ストレート,144km/h,見逃し,小笠原 慎之介,牧 秀悟,0-0
3,チェンジアップ,134km/h,ボール  [ワンバウンド],小笠原 慎之介,牧 秀悟,0-0
4,ストレート,144km/h,ボール  [ベンチに戻りかける],小笠原 慎之介,牧 秀悟,0-0
5,ナックルカーブ,118km/h,ボール  [ワンバウンド],小笠原 慎之介,牧 秀悟,0-0
6,チェンジアップ,131km/h,四球  [ハーフスイング],小笠原 慎之介,牧 秀悟,0-0
1,チェンジアップ,130km/h,ボール,小笠原 慎之介,宮﨑 敏郎,0-0
2,チェンジアップ,132km/h,見逃し,小笠原 慎之介,宮﨑 敏郎,0-0
3,ストレート,144km/h,二ゴロ  [ダイビングキャッチ、グラブ弾く],小笠原 慎之介,宮﨑 敏郎,0-0
1,ストレート,150km/h,ボール,ロメロ,岡林 勇希,0-0
2,ストレート,150km/h,見逃し,ロメロ,岡林 勇希,0-0
3,カットボール,142km/h,中飛,ロメロ,岡林 勇希,0-0
1,ストレート,149km/h,ボール,ロメロ,京田 陽太,0-0
2,カットボール,144km/h,ボール  [ワンバウンド],ロメロ,京田 陽太,0-0
3,ストレート,150km/h,一ゴロ,ロメロ,京田 陽太,0-0
1,ストレート,151km/h,ボール,ロメロ,大島 洋平,0-0
2,ストレート,149km/h,死球,ロメロ,大島 洋平,0-0
1,ツーシーム,149km/h,見逃し,ロメロ,ビシエド,0-0
2,ツーシーム,149km/h,中飛,ロメロ,ビシエド,0-0
1,ストレート,143km/h,ボール,小笠原 慎之介,大田 泰示,0-0
2,ストレート,146km/h,ボール,小笠原 慎之介,大田 泰示,0-0
3,チェンジアップ,132km/h,ファウル,小笠原 慎之介,大田 泰示,0-0
4,ストレート,145km/h,二ゴロ,小笠原 慎之介,大田 泰示,0-0
1,ストレート,147km/h,二飛,小笠原 慎之介,大和,0-0
1,ストレート,146km/h,見逃し,小笠原 慎之介,山本 祐大,0-0
2,チェンジアップ,131km/h,ボール,小笠原 慎之介,山本 祐大,0-0
3,チェンジアップ,132km/h,空振り  [ワンバウンド、ハーフスイング],小笠原 慎之介,山本 祐大,0-0
4,ナックルカーブ,121km/h,ボール,小笠原 慎之介,山本 祐大,0-0
5,ストレート,147km/h,ボール,小笠原 慎之介,山本 祐大,0-0
6,チェンジアップ,133km/h,ファウル,小笠原 慎之介,山本 祐大,0-0
7,ストレート,146km/h,四球,小笠原 慎之介,山本 祐大,0-0
1,ストレート,143km/h,見逃し,小笠原 慎之介,ロメロ,0-0
2,ナックルカーブ,115km/h,ボール,小笠原 慎之介,ロメロ,0-0
3,ストレート,144km/h,一邪飛,小笠原 慎之介,ロメロ,0-0
1,カットボール,141km/h,見逃し,ロメロ,阿部 寿樹,0-0
2,ツーシーム,150km/h,遊ゴロ,ロメロ,阿部 寿樹,0-0
1,ストレート,151km/h,空振り,ロメロ,根尾 昂,0-0
2,ストレート,152km/h,ファウル,ロメロ,根尾 昂,0-0
3,カットボール,147km/h,ボール  [ワンバウンド],ロメロ,根尾 昂,0-0
4,カットボール,145km/h,三ゴロ  [詰り],ロメロ,根尾 昂,0-0
1,スライダー,130km/h,見逃し,ロメロ,木下 拓哉,0-0
2,ストレート,150km/h,ボール,ロメロ,木下 拓哉,0-0
3,カットボール,143km/h,ファウル,ロメロ,木下 拓哉,0-0
4,ストレート,153km/h,左飛,ロメロ,木下 拓哉,0-0
1,スライダー,126km/h,ボール  [ワンバウンド],小笠原 慎之介,桑原 将志,0-0
2,ストレート,144km/h,見逃し,小笠原 慎之介,桑原 将志,0-0
3,チェンジアップ,130km/h,空振り,小笠原 慎之介,桑原 将志,0-0
4,ナックルカーブ,119km/h,見三振  [全く反応できず],小笠原 慎之介,桑原 将志,0-0
1,ストレート,145km/h,ボール,小笠原 慎之介,楠本 泰史,0-0
2,スライダー,125km/h,ボール,小笠原 慎之介,楠本 泰史,0-0
3,ストレート,145km/h,ファウル  [自打球],小笠原 慎之介,楠本 泰史,0-0
4,ストレート,146km/h,見逃し,小笠原 慎之介,楠本 泰史,0-0
5,スライダー,127km/h,ボール  [ワンバウンド],小笠原 慎之介,楠本 泰史,0-0
6,ストレート,145km/h,中安,小笠原 慎之介,楠本 泰史,0-0
1,カーブ,116km/h,ボール,小笠原 慎之介,佐野 恵太,0-0
2,ナックルカーブ,118km/h,ファウル  [自打球],小笠原 慎之介,佐野 恵太,0-0
3,スライダー,125km/h,見逃し,小笠原 慎之介,佐野 恵太,0-0
4,チェンジアップ,133km/h,空三振,小笠原 慎之介,佐野 恵太,0-0
1,ストレート,143km/h,ボール  [ハーフスイング],小笠原 慎之介,牧 秀悟,2-0
2,ナックルカーブ,117km/h,ボール,小笠原 慎之介,牧 秀悟,2-0
3,ナックルカーブ,118km/h,空振り,小笠原 慎之介,牧 秀悟,2-0
4,シュート,145km/h,右本  [ポール際],小笠原 慎之介,牧 秀悟,2-0
1,ストレート,146km/h,見逃し,小笠原 慎之介,宮﨑 敏郎,2-0
2,ストレート,143km/h,ファウル,小笠原 慎之介,宮﨑 敏郎,2-0
3,チェンジアップ,135km/h,ボール,小笠原 慎之介,宮﨑 敏郎,2-0
4,チェンジアップ,132km/h,空三振,小笠原 慎之介,宮﨑 敏郎,2-0
1,ツーシーム,148km/h,ボール  [ハーフスイング],ロメロ,石川 昂弥,2-0
2,ツーシーム,148km/h,ファウル,ロメロ,石川 昂弥,2-0
3,ツーシーム,150km/h,投失  [交錯、交錯],ロメロ,石川 昂弥,2-0
1,ツーシーム,146km/h,投犠打,ロメロ,小笠原 慎之介,2-0
1,ストレート,140km/h,ボール,九里 亜蓮,近本 光司,0-0
2,チェンジアップ,127km/h,見逃し,九里 亜蓮,近本 光司,0-0
3,スライダー,126km/h,空振り,九里 亜蓮,近本 光司,0-0
4,ストレート,143km/h,遊ゴロ,九里 亜蓮,近本 光司,0-0
1,ストレート,143km/h,見逃し,九里 亜蓮,中野 拓夢,0-0
2,ナックルカーブ,116km/h,ボール,九里 亜蓮,中野 拓夢,0-0
3,ツーシーム,130km/h,一失,九里 亜蓮,中野 拓夢,0-0
1,カットボール,134km/h,見逃し,九里 亜蓮,マルテ,0-0
2,ストレート,142km/h,右飛  [フェンスギリギリ、フェンス激突、好プレイ],九里 亜蓮,マルテ,0-0
1,ストレート,145km/h,ボール,九里 亜蓮,佐藤 輝明,0-0
2,ストレート,141km/h,ファウル  [止めたバットに当たる],九里 亜蓮,佐藤 輝明,0-0
3,カットボール,135km/h,ボール,九里 亜蓮,佐藤 輝明,0-0
4,ストレート,145km/h,ファウル,九里 亜蓮,佐藤 輝明,0-0
5,ストレート,144km/h,ボール,九里 亜蓮,佐藤 輝明,0-0
6,チェンジアップ,131km/h,空三振  [ワンバウンド],九里 亜蓮,佐藤 輝明,0-0
1,シュート,136km/h,中飛,西 勇輝,西川 龍馬,0-0
1,シュート,136km/h,ファウル,西 勇輝,菊池 涼介,0-0
2,カーブ,109km/h,ボール  [ワンバウンド],西 勇輝,菊池 涼介,0-0
3,チェンジアップ,130km/h,ファウル,西 勇輝,菊池 涼介,0-0
4,チェンジアップ,124km/h,ボール  [ワンバウンド],西 勇輝,菊池 涼介,0-0
5,チェンジアップ,127km/h,ボール  [ワンバウンド],西 勇輝,菊池 涼介,0-0
6,スライダー,131km/h,ファウル,西 勇輝,菊池 涼介,0-0
7,チェンジアップ,130km/h,中飛,西 勇輝,菊池 涼介,0-0
1,シュート,136km/h,ボール,西 勇輝,小園 海斗,0-0
2,スライダー,128km/h,ファウル  [ライン際],西 勇輝,小園 海斗,0-0
3,ストレート,135km/h,ボール,西 勇輝,小園 海斗,0-0
4,チェンジアップ,127km/h,空振り,西 勇輝,小園 海斗,0-0
5,チェンジアップ,126km/h,ファウル,西 勇輝,小園 海斗,0-0
6,ストレート,135km/h,ボール,西 勇輝,小園 海斗,0-0
7,チェンジアップ,126km/h,四球,西 勇輝,小園 海斗,0-0
1,スライダー,130km/h,ボール,西 勇輝,松山 竜平,0-0
2,スライダー,129km/h,ファウル,西 勇輝,松山 竜平,0-0
3,シュート,139km/h,ボール,西 勇輝,松山 竜平,0-0
4,スライダー,130km/h,三飛  [高々と舞い上がる],西 勇輝,松山 竜平,0-0
1,スライダー,124km/h,見逃し,九里 亜蓮,糸原 健斗,0-0
2,ストレート,144km/h,ボール,九里 亜蓮,糸原 健斗,0-0
3,ストレート,142km/h,ボール  [ワンバウンド],九里 亜蓮,糸原 健斗,0-0
4,カットボール,136km/h,ファウル,九里 亜蓮,糸原 健斗,0-0
5,ストレート,142km/h,ファウル,九里 亜蓮,糸原 健斗,0-0
6,ストレート,140km/h,ファウル,九里 亜蓮,糸原 健斗,0-0
7,スライダー,126km/h,ファウル,九里 亜蓮,糸原 健斗,0-0
8,ストレート,143km/h,右飛,九里 亜蓮,糸原 健斗,0-0
1,ナックルカーブ,117km/h,遊ゴロ,九里 亜蓮,糸井 嘉男,0-0
1,ストレート,145km/h,見逃し,九里 亜蓮,大山 悠輔,0-0
2,ツーシーム,135km/h,左安,九里 亜蓮,大山 悠輔,0-0
1,カットボール,135km/h,ボール  [ワンバウンド],九里 亜蓮,坂本 誠志郎,0-0
2,カットボール,134km/h,見逃し,九里 亜蓮,坂本 誠志郎,0-0
3,シュート,142km/h,ボール,九里 亜蓮,坂本 誠志郎,0-0
4,ストレート,141km/h,ファウル,九里 亜蓮,坂本 誠志郎,0-0
5,ストレート,143km/h,ボール  [ハーフスイング],九里 亜蓮,坂本 誠志郎,0-0
6,カットボール,137km/h,左安,九里 亜蓮,坂本 誠志郎,0-0
1,ストレート,143km/h,見逃し,九里 亜蓮,西 勇輝,0-0
2,ストレート,140km/h,ボール,九里 亜蓮,西 勇輝,0-0
3,ツーシーム,131km/h,空振り,九里 亜蓮,西 勇輝,0-0
4,ストレート,145km/h,ファウル,九里 亜蓮,西 勇輝,0-0
5,ストレート,144km/h,ボール  [ベンチに戻りかける],九里 亜蓮,西 勇輝,0-0
6,ツーシーム,132km/h,空三振  [ワンバウンド],九里 亜蓮,西 勇輝,0-0
1,スライダー,128km/h,見逃し,西 勇輝,坂倉 将吾,0-0
2,ストレート,135km/h,ボール,西 勇輝,坂倉 将吾,0-0
3,カーブ,113km/h,空振り,西 勇輝,坂倉 将吾,0-0
4,ストレート,137km/h,ファウル,西 勇輝,坂倉 将吾,0-0
5,ストレート,140km/h,ファウル  [高めのつり球を要求],西 勇輝,坂倉 将吾,0-0
6,スライダー,125km/h,ボール,西 勇輝,坂倉 将吾,0-0
7,チェンジアップ,131km/h,ボール  [ワンバウンド],西 勇輝,坂倉 将吾,0-0
8,シュート,145km/h,左飛,西 勇輝,坂倉 将吾,0-0
1,スライダー,126km/h,ボール  [ワンバウンド],西 勇輝,マクブルーム,0-0
2,スライダー,131km/h,ボール,西 勇輝,マクブルーム,0-0
3,スライダー,132km/h,ファウル,西 勇輝,マクブルーム,0-0
4,スライダー,134km/h,ファウル,西 勇輝,マクブルーム,0-0
5,シュート,137km/h,ボール,西 勇輝,マクブルーム,0-0
6,シュート,135km/h,空三振,西 勇輝,マクブルーム,0-0
1,ストレート,140km/h,ボール  [ワンバウンド、投手バランスを崩す],西 勇輝,會澤 翼,0-0
2,ストレート,137km/h,見逃し,西 勇輝,會澤 翼,0-0
3,カーブ,113km/h,ボール,西 勇輝,會澤 翼,0-0
4,スライダー,131km/h,左２,西 勇輝,會澤 翼,0-0
1,ストレート,131km/h,ボール,西 勇輝,上本 崇司,0-0
2,チェンジアップ,127km/h,ボール,西 勇輝,上本 崇司,0-0
3,チェンジアップ,128km/h,ボール  [ワンバウンド],西 勇輝,上本 崇司,0-0
1,シュート,137km/h,ファウル,西 勇輝,九里 亜蓮,0-0
2,シュート,142km/h,ファウル  [自打球],西 勇輝,九里 亜蓮,0-0
3,スライダー,133km/h,ボール,西 勇輝,九里 亜蓮,0-0
4,シュート,-,二ゴロ  [詰り、ランニングスロー],西 勇輝,九里 亜蓮,0-0
1,シンカー,128km/h,空振り,九里 亜蓮,近本 光司,0-0
2,スライダー,124km/h,ボール  [ワンバウンド],九里 亜蓮,近本 光司,0-0
3,スライダー,122km/h,一直  [痛烈な当たり、野手の正面をつく],九里 亜蓮,近本 光司,0-0
1,カットボール,135km/h,見逃し,九里 亜蓮,中野 拓夢,0-0
2,ナックルカーブ,118km/h,見逃し,九里 亜蓮,中野 拓夢,0-0
3,スライダー,128km/h,ボール  [ワンバウンド],九里 亜蓮,中野 拓夢,0-0
4,ストレート,144km/h,ファウル,九里 亜蓮,中野 拓夢,0-0
5,チェンジアップ,130km/h,空三振  [ワンバウンド],九里 亜蓮,中野 拓夢,0-0
1,ナックルカーブ,117km/h,空振り  [ハーフスイング],九里 亜蓮,マルテ,0-0
2,ナックルカーブ,118km/h,ボール,九里 亜蓮,マルテ,0-0
3,ストレート,145km/h,ボール,九里 亜蓮,マルテ,0-0
4,スライダー,124km/h,ボール,九里 亜蓮,マルテ,0-0
5,シュート,141km/h,空振り,九里 亜蓮,マルテ,0-0
6,ストレート,143km/h,右飛  [ライン際],九里 亜蓮,マルテ,0-0
1,チェンジアップ,130km/h,見逃し,西 勇輝,西川 龍馬,0-0
2,チェンジアップ,131km/h,見逃し  [セーフティバント、バント構え],西 勇輝,西川 龍馬,0-0
3,ストレート,136km/h,ボール,西 勇輝,西川 龍馬,0-0
4,シュート,142km/h,ボール,西 勇輝,西川 龍馬,0-0
5,ストレート,-,中安,西 勇輝,西川 龍馬,0-0
1,チェンジアップ,128km/h,投犠打  [セーフティバント、プッシュバント、グラブトス],西 勇輝,菊池 涼介,0-0
1,スライダー,131km/h,ファウル,西 勇輝,小園 海斗,0-1
2,ストレート,133km/h,ボール,西 勇輝,小園 海斗,0-1
3,スライダー,130km/h,ファウル,西 勇輝,小園 海斗,0-1
4,チェンジアップ,134km/h,ボール  [ワンバウンド、捕手後逸阻止],西 勇輝,小園 海斗,0-1
5,カーブ,113km/h,ボール,西 勇輝,小園 海斗,0-1
6,スライダー,130km/h,右安,西 勇輝,小園 海斗,0-1
1,カーブ,109km/h,ボール,西 勇輝,松山 竜平,0-1
1,カーブ,109km/h,ボール,西 勇輝,松山 竜平,0-1
2,スライダー,134km/h,ボール  [投手バランスを崩す],西 勇輝,松山 竜平,0-1
3,スライダー,129km/h,ファウル,西 勇輝,松山 竜平,0-1
4,チェンジアップ,131km/h,ボール  [ワンバウンド],西 勇輝,松山 竜平,0-1
5,シュート,142km/h,右安  [内野一塁寄り],西 勇輝,松山 竜平,0-1
1,チェンジアップ,132km/h,ボール,西 勇輝,坂倉 将吾,0-1
2,シュート,138km/h,二ゴロ  [バットの先、引っかけ],西 勇輝,坂倉 将吾,0-1
1,ストレート,-,ボール,九里 亜蓮,佐藤 輝明,0-1
2,チェンジアップ,129km/h,空振り,九里 亜蓮,佐藤 輝明,0-1
3,ストレート,-,遊飛  [高々と舞い上がる],九里 亜蓮,佐藤 輝明,0-1
1,スライダー,124km/h,ボール,九里 亜蓮,糸原 健斗,0-1
2,ツーシーム,129km/h,見逃し,九里 亜蓮,糸原 健斗,0-1
3,ストレート,140km/h,ボール,九里 亜蓮,糸原 健斗,0-1
4,ストレート,143km/h,ファウル,九里 亜蓮,糸原 健斗,0-1
5,ストレート,144km/h,ボール  [ワンバウンド],九里 亜蓮,糸原 健斗,0-1
6,ストレート,142km/h,ファウル,九里 亜蓮,糸原 健斗,0-1
7,ストレート,144km/h,中安  [詰り],九里 亜蓮,糸原 健斗,0-1
1,シュート,140km/h,中飛,九里 亜蓮,糸井 嘉男,0-1
1,ストレート,142km/h,見逃し,九里 亜蓮,大山 悠輔,0-1
2,シュート,138km/h,ボール,九里 亜蓮,大山 悠輔,0-1
3,ストレート,141km/h,ボール,九里 亜蓮,大山 悠輔,0-1
4,カットボール,133km/h,遊ゴロ,九里 亜蓮,大山 悠輔,0-1
1,シュート,140km/h,ボール,西 勇輝,マクブルーム,0-1
2,シュート,138km/h,二ゴロ  [詰り],西 勇輝,マクブルーム,0-1
1,スライダー,130km/h,見逃し,西 勇輝,會澤 翼,0-1
2,チェンジアップ,124km/h,ボール,西 勇輝,會澤 翼,0-1
3,カーブ,118km/h,ボール  [ワンバウンド],西 勇輝,會澤 翼,0-1
4,チェンジアップ,131km/h,投ゴロ  [バットの先、ボテボテ],西 勇輝,會澤 翼,0-1
1,カーブ,120km/h,ボール,西 勇輝,上本 崇司,0-1
2,シュート,138km/h,ボール,西 勇輝,上本 崇司,0-1
3,スライダー,131km/h,ボール,西 勇輝,上本 崇司,0-1
4,シュート,131km/h,見逃し,西 勇輝,上本 崇司,0-1
5,チェンジアップ,130km/h,見逃し,西 勇輝,上本 崇司,0-1
6,チェンジアップ,133km/h,四球,西 勇輝,上本 崇司,0-1
1,スライダー,134km/h,二ゴロ  [バットの先],西 勇輝,九里 亜蓮,0-1
1,ストレート,139km/h,ボール,九里 亜蓮,坂本 誠志郎,0-1
2,シンカー,119km/h,ボール,九里 亜蓮,坂本 誠志郎,0-1
3,カットボール,133km/h,見逃し,九里 亜蓮,坂本 誠志郎,0-1
4,カットボール,131km/h,ボール,九里 亜蓮,坂本 誠志郎,0-1
5,ストレート,139km/h,ファウル,九里 亜蓮,坂本 誠志郎,0-1
6,スライダー,128km/h,空三振  [ワンバウンド],九里 亜蓮,坂本 誠志郎,0-1
1,ストレート,142km/h,見逃し,九里 亜蓮,西 勇輝,0-1
2,ツーシーム,129km/h,空振り,九里 亜蓮,西 勇輝,0-1
3,ストレート,142km/h,ボール,九里 亜蓮,西 勇輝,0-1
4,ツーシーム,129km/h,遊ゴロ  [泳ぎ],九里 亜蓮,西 勇輝,0-1
1,ストレート,141km/h,ボール  [セーフティバント、バント構え],九里 亜蓮,近本 光司,0-1
2,ツーシーム,129km/h,見逃し,九里 亜蓮,近本 光司,0-1
3,ストレート,139km/h,ボール,九里 亜蓮,近本 光司,0-1
4,スライダー,125km/h,ファウル,九里 亜蓮,近本 光司,0-1
5,ストレート,145km/h,ファウル,九里 亜蓮,近本 光司,0-1
6,ナックルカーブ,118km/h,右安,九里 亜蓮,近本 光司,0-1
1,ツーシーム,129km/h,ボール,九里 亜蓮,中野 拓夢,0-1
